symbol,interval,current_price,lower_band,upper_band,signal,potential_return,total_return,sharpe_ratio,max_drawdown,degree,kstd,lookback,use_lookback,data_points,total_available,analysis_date
VIRTUALUSDT,1d,1.3387,0.7599834861870088,1.7630132819362898,HOLD,131.980472468117,0.0,,,2,2.0,200,True,112,112,2025-07-31T19:17:31.420244
ETHFIUSDT,1d,1.14,1.0396368983104216,2.0064853431555116,HOLD,92.99866582422915,0.0,,,2,2.0,200,True,200,501,2025-07-31T19:17:32.785629
EURUSDT,1d,1.1423,1.1527094840850212,1.2009389679099525,HOLD,4.184010324441298,8.39462066102543,4.782549227242775,1.031060230796048,2,2.0,200,True,200,1000,2025-07-31T19:17:34.566817
PNUTUSDT,1d,0.2503,0.18609532823750952,0.456163671797022,HOLD,145.12365577218037,0.0,,,2,2.0,200,True,200,263,2025-07-31T19:17:35.527294
SYRUPUSDT,1d,0.4328,0.39265050303946697,0.5332379782867763,HOLD,35.804735804242256,13.854588314887312,2.1895747380953607,9.540715273365965,2,2.0,200,True,87,87,2025-07-31T19:17:36.455501
MEMEUSDT,1d,0.002329,0.0013007849861338832,0.004015707939195554,HOLD,208.71419811899932,0.0,,,2,2.0,200,True,200,637,2025-07-31T19:17:37.439982
SHIBUSDT,1d,1.293e-05,1.1658441938753252e-05,1.7208455866607936e-05,HOLD,47.60510844426095,0.0,,,2,2.0,200,True,200,1000,2025-07-31T19:17:38.470974
FILUSDT,1d,2.491,2.186140816543886,3.4598061149329062,HOLD,58.2608992408176,-4.2028921220300255,-0.24453565796879495,31.295360854671085,2,2.0,200,True,200,1000,2025-07-31T19:17:40.252434
FETUSDT,1d,0.693,0.6236563698371602,1.184357076644596,HOLD,89.90539244453443,0.0,,,2,2.0,200,True,200,1000,2025-07-31T19:17:42.074484
TIAUSDT,1d,1.799,0.9765513211398904,2.4463098695649954,HOLD,150.50499821243525,0.26106666087203484,0.19234306260914816,39.96276916884685,2,2.0,200,True,200,640,2025-07-31T19:17:43.086592
INJUSDT,1d,14.25,12.220231661264911,19.471022909569058,HOLD,59.33431909713583,0.0,,,2,2.0,200,True,200,1000,2025-07-31T19:17:44.107232
CAKEUSDT,1d,2.867,2.160656468487846,3.2043269532647685,HOLD,48.30339760153283,76.07377294042253,3.4734614721430868,3.4298498485172315,2,2.0,200,True,200,1000,2025-07-31T19:17:45.131303
NEIROUSDT,1d,0.00042768,0.00040806458520069495,0.0008046140618273742,HOLD,97.17811616306955,0.0,,,2,2.0,200,True,200,319,2025-07-31T19:17:46.187982
USD1USDT,1d,0.9992,0.9995864713178664,1.0005423102410518,HOLD,0.09562343535174246,-0.2955501306057995,-2.515459597329936,0.2955501306057995,2,2.0,200,True,71,71,2025-07-31T19:17:47.152760
OMNIUSDT,1d,4.67,1.9453656546208553,4.431853439619778,HOLD,127.81595989899033,-35.758503250286594,-1.7094600673290534,64.80468749999999,2,2.0,200,True,200,471,2025-07-31T19:17:48.153920
KERNELUSDT,1d,0.2037,0.13759485303964225,0.2214343462931353,HOLD,60.93214346421677,0.0,,,2,2.0,200,True,109,109,2025-07-31T19:17:49.090918
BANANAS31USDT,1d,0.007423,0.006127136901499376,0.015401018836633345,HOLD,151.357511415561,0.0,,,2,2.0,200,True,127,127,2025-07-31T19:17:50.066229
SOPHUSDT,1d,0.04185,0.0388956491953323,0.0467863588205324,HOLD,20.286869581667826,0.0,,,2,2.0,200,True,65,65,2025-07-31T19:17:51.011614
ATMUSDT,1d,1.598,1.0054568304640807,1.4177079246244926,SELL,41.00137188089243,0.0,,,2,2.0,200,True,200,1000,2025-07-31T19:17:52.275141
PENDLEUSDT,1d,4.38,3.650901158385902,5.487542134949394,HOLD,50.30651055410902,102.50267340590136,5.081327118093583,6.649668852175323,2,2.0,200,True,200,760,2025-07-31T19:17:53.305432
LDOUSDT,1d,1.005,0.7723619074591699,1.3918122706847604,HOLD,80.20208625557277,25.694612385354425,2.6296471318540657,7.072589831210525,2,2.0,200,True,200,1000,2025-07-31T19:17:54.325356
ALGOUSDT,1d,0.2577,0.2135070834135427,0.3354974264577801,HOLD,57.136438329755,0.0,,,2,2.0,200,True,200,1000,2025-07-31T19:17:56.117965
GALAUSDT,1d,0.01628,0.014195369092043022,0.0244474176265804,HOLD,72.22107764907638,0.0,,,2,2.0,200,True,200,1000,2025-07-31T19:17:57.142293
IOTXUSDT,1d,0.0288,0.021577458815125416,0.03224247278206637,HOLD,49.4266449924352,0.0,,,2,2.0,200,True,200,1000,2025-07-31T19:17:58.167809
INITUSDT,1d,0.4355,0.04008710314400127,0.605034734679782,HOLD,1409.3002168462272,0.0,,,2,2.0,200,True,99,99,2025-07-31T19:17:59.106313
EIGENUSDT,1d,1.235,1.2104287640400053,2.261601243017282,HOLD,86.84298574240879,0.0,,,2,2.0,200,True,200,304,2025-07-31T19:18:00.128875
VICUSDT,1d,0.2652,0.18790043631940911,0.3273368788941263,HOLD,74.20762043239289,0.0,,,2,2.0,200,True,200,616,2025-07-31T19:18:01.183130
RUNEUSDT,1d,1.384,1.1278258246705577,2.3497976525270183,HOLD,108.34756583210915,0.0,,,2,2.0,200,True,200,1000,2025-07-31T19:18:02.993971
ENSUSDT,1d,27.74,22.965235519019824,34.48140440413663,HOLD,50.14609528205843,0.0,,,2,2.0,200,True,200,1000,2025-07-31T19:18:04.785387
ICPUSDT,1d,5.444,5.222480373942354,6.994041529673733,HOLD,33.921834624225866,-17.272287043836943,-1.3873507771335696,35.44546744179578,2,2.0,200,True,200,1000,2025-07-31T19:18:06.215121
VETUSDT,1d,0.02396,0.02051973251837986,0.03463609728901746,HOLD,68.79409737916097,0.0,,,2,2.0,200,True,200,1000,2025-07-31T19:18:07.980050
RENDERUSDT,1d,3.927,2.756564901119651,5.758572066662383,HOLD,108.9039174925063,0.0,,,2,2.0,200,True,200,371,2025-07-31T19:18:09.005036
PAXGUSDT,1d,3308.0,3244.314488184227,3472.61583653574,HOLD,7.036967260201974,9.861662058662128,3.9112087100793516,0.19967549924488412,2,2.0,200,True,200,1000,2025-07-31T19:18:10.036143
BIOUSDT,1d,0.0674,0.04492457718432411,0.12721363307963882,HOLD,183.1715756782425,0.0,,,2,2.0,200,True,200,210,2025-07-31T19:18:10.980493
RESOLVUSDT,1d,0.1958,0.20547510945325126,0.2378629050263869,BUY,15.762393634594641,-0.19967549924488412,-2.701851217221259,0.19967549924488412,2,2.0,200,True,51,51,2025-07-31T19:18:11.921996
QKCUSDT,1d,0.008504,0.006519465484657656,0.00910386732566261,HOLD,39.64131487599497,36.44525426605172,3.8739841212563566,8.138643724195893,2,2.0,200,True,200,868,2025-07-31T19:18:12.958279
MDTUSDT,1d,0.02813,0.01019230884814382,0.030383868826601237,HOLD,198.10584902099606,0.0,,,2,2.0,200,True,200,1000,2025-07-31T19:18:13.987228
OMUSDT,1d,0.2521,-5.11304269926487,2.0779171212613217,HOLD,-140.63954172649636,0.0,,,2,2.0,200,True,200,1000,2025-07-31T19:18:16.518926
ACMUSDT,1d,0.95,0.7333700915051252,1.052388586226969,HOLD,43.50034156248576,0.0,,,2,2.0,200,True,200,1000,2025-07-31T19:18:18.324095
POLUSDT,1d,0.2135,0.1921121709948801,0.31736450574088126,HOLD,65.19750107313045,0.0,,,2,2.0,200,True,200,322,2025-07-31T19:18:19.316884
TURBOUSDT,1d,0.004938,0.0034951128274467507,0.008402348577050488,HOLD,140.402785027932,0.0,,,2,2.0,200,True,200,319,2025-07-31T19:18:20.332497
ETCUSDT,1d,21.45,18.78673019197896,24.90120648543804,HOLD,32.54678292058331,0.0,,,2,2.0,200,True,200,1000,2025-07-31T19:18:22.140299
JUPUSDT,1d,0.5153,0.40380119278240745,0.7483011536362545,HOLD,85.31425043102449,38.333582085254136,3.3223535098762182,3.6853536039093333,2,2.0,200,True,200,548,2025-07-31T19:18:23.545574
ORDIUSDT,1d,9.797,8.104971775152633,14.679089017221463,HOLD,81.11215466811451,0.0,,,2,2.0,200,True,200,633,2025-07-31T19:18:24.555232
CVXUSDT,1d,4.496,2.9946330063237117,5.259304277570507,HOLD,75.62433414927742,114.67087032423929,4.7187214786615765,3.1243749249910016,2,2.0,200,True,200,1000,2025-07-31T19:18:25.582744
TFUELUSDT,1d,0.04225,0.03393651897958508,0.04699047796358541,HOLD,38.465816107577496,-13.056294676037448,-1.115762275154603,38.823990591924726,2,2.0,200,True,200,1000,2025-07-31T19:18:27.420618
ATOMUSDT,1d,4.37,4.0058333177911445,5.576318015363246,HOLD,39.20494371538361,28.87964055645837,2.2007727993250557,16.390279944175358,2,2.0,200,True,200,1000,2025-07-31T19:18:28.465738
ARKMUSDT,1d,0.511,0.39376684214299496,0.8638186732939477,HOLD,119.37313680166477,0.0,,,2,2.0,200,True,200,745,2025-07-31T19:18:29.845979
MKRUSDT,1d,2005.5,1891.792030178529,2471.548955900973,HOLD,30.645912260648018,67.86187814385842,4.4163568195619645,0.19967549924488412,2,2.0,200,True,200,1000,2025-07-31T19:18:31.640088
1000CATUSDT,1d,0.01055,0.006761691472514911,0.014116560023706133,HOLD,108.77261379179264,0.0,,,2,2.0,200,True,200,227,2025-07-31T19:18:32.593744
HYPERUSDT,1d,0.4338,0.3660851943365022,0.6012732860792147,HOLD,64.24408727290121,311.5310937773056,3.290077132438855,1.0194298361183174,2,2.0,200,True,101,101,2025-07-31T19:18:33.537111
ASRUSDT,1d,5.301,2.4103029541600116,3.102638561138805,HOLD,28.724007734541058,17.553515316917416,1.9521086411453465,0.19967549924486955,2,2.0,200,True,200,1000,2025-07-31T19:18:34.553089
NOTUSDT,1d,0.00216,0.0014766930110662504,0.003435402487485274,HOLD,132.6416162154605,0.0,,,2,2.0,200,True,200,442,2025-07-31T19:18:36.330612
HOMEUSDT,1d,0.03564,0.03348321913475526,0.03697553824081028,HOLD,10.430057791038456,70.35784218811575,12.223629683918258,5.323741007194249,2,2.0,200,True,50,50,2025-07-31T19:18:37.270435
CYBERUSDT,1d,1.781,1.4102585181317138,2.2056744094290033,HOLD,56.40213344366413,0.0,,,2,2.0,200,True,200,717,2025-07-31T19:18:38.277641
