symbol,interval,current_price,lower_band,upper_band,signal,potential_return,total_return,sharpe_ratio,max_drawdown,degree,kstd,lookback,use_lookback,data_points,total_available,analysis_date
WIFUSDT,1d,0.955,0.8871635885186291,1.1766677965687635,HOLD,32.63256199835069,329.5674366454559,7.718624366945818,10.453964194373402,3,1.0,130,True,130,514,2025-07-31T21:06:00.252343
AAVEUSDT,1d,268.44,279.89113902670556,353.73884344543217,HOLD,26.384438133884796,122.95020566683657,8.263599699848573,6.232727436133643,1,1.5,140,True,140,720,2025-07-31T21:06:11.409810
FLOKIUSDT,1d,0.00011533,0.00010093258798468717,0.00013963566173701226,HOLD,38.34546852023339,258.6461193945875,7.33121146464597,11.182626412298578,2,1.3,180,True,180,720,2025-07-31T21:06:20.077582
APTUSDT,1d,4.431,4.368609020430108,5.085807846392092,HOLD,16.41709804214463,46.19564888036896,3.6019377781767923,8.986278926889204,3,1.0,190,True,190,720,2025-07-31T21:06:29.479013
WLDUSDT,1d,1.048,0.8671321089688452,1.2280107811347576,HOLD,41.617496161577186,125.37987660762326,5.3092977710770395,18.922724872381618,3,1.2,140,True,140,720,2025-07-31T21:06:37.860025
ARBUSDT,1d,0.4088,0.37731429098284275,0.5111198861117411,HOLD,35.46263640859094,112.45042297928711,5.60223782977935,9.45906000591192,2,1.6,170,True,170,720,2025-07-31T21:06:47.559233
MEMEUSDT,1d,0.00218,0.0020143575092345226,0.002460722444781215,BUY,22.159171522453132,100.31019922131425,5.10398242949542,7.4109389109854265,3,1.3,110,True,110,637,2025-07-31T21:06:55.999532
SEIUSDT,1d,0.3033,0.3138458126261141,0.3863098090104973,HOLD,23.089043558694804,220.3995545374889,6.32293743646539,11.125787441576932,3,1.3,190,True,190,717,2025-07-31T21:07:05.128989
ONDOUSDT,1d,0.9546,0.9654621492206537,1.118845671451428,HOLD,15.887057028034674,68.65262517840777,10.085341474320222,0.9145992911855397,2,1.1,90,True,90,112,2025-07-31T21:07:16.005859
DOTUSDT,1d,3.775,3.2327437134906725,4.3865604733323895,HOLD,35.69156302204487,73.32992984856551,6.840908231356553,6.212709536887939,2,1.4,140,True,140,720,2025-07-31T21:07:24.608245
NEARUSDT,1d,2.623,2.049131278235157,2.9389115282491383,HOLD,43.42231556683458,112.3868963708196,7.137504252991796,9.223829522476283,1,1.5,140,True,140,720,2025-07-31T21:07:32.791912
TAOUSDT,1d,367.8,323.24013469797586,476.09568707298905,HOLD,47.28854370693664,84.41408132566552,4.090012292628403,11.760489955870987,3,1.4,230,True,230,477,2025-07-31T21:07:42.674334
TRUMPUSDT,1d,9.17,5.892544146175382,11.768152229953714,HOLD,99.71258488732676,80.52960596797782,4.068496606269715,5.646142613774634,2,1.8,140,True,140,194,2025-07-31T21:07:50.749704
SYRUPUSDT,1d,0.4212,0.4757052678295763,0.6504361811429074,HOLD,36.730918307999325,180.92783215465073,8.714038138960179,12.50117846705005,1,1.5,130,True,87,87,2025-07-31T21:08:02.165777
OPUSDT,1d,0.691,0.639339340878717,0.8010400614630223,HOLD,25.29184585482594,69.15831446202017,4.2990820536301255,20.160080040020002,3,1.1,140,True,140,720,2025-07-31T21:08:11.872422
VIRTUALUSDT,1d,1.3063,1.4973205861980088,1.9427667292601971,BUY,29.749550441516575,340.5882770775661,7.984644276496474,7.0460596112657035,3,1.3,290,True,112,112,2025-07-31T21:08:20.105096
INJUSDT,1d,13.8,1.5358452695767664,16.54327595475111,HOLD,977.1447021684644,68.67335259702043,2.6537392047885686,24.526506961861088,1,1.7000000000000002,330,True,330,720,2025-07-31T21:08:30.562823
ETHFIUSDT,1d,1.107,1.1095062912086593,1.5428222487362444,HOLD,39.054844570150664,204.71400025146443,5.739905629583834,11.020684977958615,1,1.0,120,True,120,501,2025-07-31T21:08:40.044336
PNUTUSDT,1d,0.2435,0.14408761817793972,0.4252854139940646,HOLD,195.157501645188,456.39615592378846,2.3006403064598295,43.748888493686636,3,1.0,270,True,263,263,2025-07-31T21:08:48.066990
TIAUSDT,1d,1.757,1.023165877628674,1.8730784656549055,SELL,83.06694023026056,88.84981037818721,3.8722201487891517,17.142264907068334,1,1.1,200,True,200,640,2025-07-31T21:08:56.092546
EURUSDT,1d,1.143,1.1622065288483625,1.1960585038232534,BUY,2.912733161844739,13.614922007204559,7.7699174691398865,1.0310602307960637,3,1.5,160,True,160,720,2025-07-31T21:09:06.788290
CAKEUSDT,1d,2.811,1.9191540457782974,2.851308143343797,SELL,48.57109306134265,190.66335603470145,3.951675724349201,34.77308766895719,1,1.5,210,True,210,720,2025-07-31T21:09:15.157174
SHIBUSDT,1d,1.275e-05,1.1533129074072065e-05,1.4631878947340233e-05,HOLD,26.868249313489006,66.6938337396266,7.002679750899244,7.795582503248169,2,1.3,130,True,130,720,2025-07-31T21:09:23.293910
FILUSDT,1d,2.455,2.168155786650783,2.784856235271316,HOLD,28.44354877161155,57.504513866569354,6.259701967060101,7.201193097081172,1,1.4,130,True,130,720,2025-07-31T21:09:33.161119
FETUSDT,1d,0.681,0.5374296338051491,0.931309329393078,HOLD,73.28953798084275,127.15627375544753,4.903730897868301,8.492106695699524,3,1.7000000000000002,240,True,240,720,2025-07-31T21:09:41.741314
NEIROUSDT,1d,0.00041769,0.0003615278474736049,0.000527574013939774,HOLD,45.92901145140475,360.85385576653516,5.790889385420999,13.125309961869625,3,1.1,190,True,190,319,2025-07-31T21:09:49.907448
KERNELUSDT,1d,0.1987,0.1916161199474914,0.231389651228188,HOLD,20.756881671331072,102.990659031504,5.312208077220722,16.413609664191515,3,1.2,340,True,109,109,2025-07-31T21:09:59.699972
USD1USDT,1d,0.9991,0.9995694758055114,1.0008252858076447,HOLD,0.12563508915889693,0.0,,,3,2.7,180,True,71,71,2025-07-31T21:10:08.369387
OMNIUSDT,1d,4.61,1.7268275756839224,3.1181743672872355,HOLD,80.5724214273252,212.44306779541606,4.92794887630005,17.743190661478593,3,1.5,140,True,140,471,2025-07-31T21:10:16.643815
SOPHUSDT,1d,0.04192,0.029533230137592688,0.04147014005848567,HOLD,40.418572114462194,33.79058982889008,8.215857692506503,3.4626570817099265,1,1.4,50,True,50,65,2025-07-31T21:10:24.736995
PENDLEUSDT,1d,4.288,3.32150109707393,4.561801383793384,HOLD,37.34155884555011,174.55584357598954,7.731269128855136,6.5414008273154325,3,1.6,160,True,160,720,2025-07-31T21:10:34.659361
ATMUSDT,1d,1.579,1.03342700809535,1.2349989815956903,SELL,19.505196972918874,58.16207579484468,5.31503729346853,4.511464041554556,2,1.1,180,True,180,720,2025-07-31T21:10:43.202751
BANANAS31USDT,1d,0.007326,0.007621984746513074,0.012316050758248832,BUY,61.58587517356568,98.96976192541588,3.4320402654336566,8.205033952419349,1,1.0,280,True,127,127,2025-07-31T21:10:51.804046
ALGOUSDT,1d,0.253,0.24277057132636426,0.3904056723974746,HOLD,60.812601900021775,200.48405681159772,4.446813296353827,,3,1.4,260,True,260,720,2025-07-31T21:11:00.184942
LDOUSDT,1d,0.988,0.8924361191160715,1.1609782106702184,HOLD,30.090903517007927,117.4302021099683,6.05470874383018,6.399055489964586,3,1.2,150,True,150,720,2025-07-31T21:11:10.972322
INITUSDT,1d,0.4297,0.3323174229504481,0.8108207186127309,HOLD,143.98983099168788,82.40386803119205,4.57379571020066,0.19967549924488412,3,2.4000000000000004,170,True,99,99,2025-07-31T21:11:19.250228
IOTXUSDT,1d,0.02885,0.022622977028369063,0.02422823549129845,HOLD,7.095699478085506,62.370274608679786,6.306951074895001,9.098369063493681,2,1.1,150,True,150,720,2025-07-31T21:11:28.130695
PAXGUSDT,1d,3300.65,3279.2102528519463,3430.939273890962,HOLD,4.626998860687755,20.983039727047696,5.573383253746942,3.6666878859252794,2,1.3,190,True,190,720,2025-07-31T21:11:36.330303
ENSUSDT,1d,27.6,22.161791864560584,29.098499538448685,HOLD,31.30030151118216,159.0044620659769,7.5499044508850535,3.015941404567006,3,1.3,180,True,180,720,2025-07-31T21:11:46.938864
EIGENUSDT,1d,1.209,0.9981375246262127,1.4254497238041057,HOLD,42.81095426583775,133.16091484070495,5.627685862944537,2.732618471117261,3,1.2,140,True,140,304,2025-07-31T21:11:55.447077
RUNEUSDT,1d,1.361,1.2156717081967305,1.5942546726414881,HOLD,31.14187505492988,102.53955599173639,6.104844310804989,8.051834595224225,2,1.0,140,True,140,720,2025-07-31T21:12:04.731516
VETUSDT,1d,0.02362,0.019634011325931167,0.026979048389810033,HOLD,37.409762793495375,83.91879130614223,7.1372649177026215,6.707678624369989,2,1.4,140,True,140,720,2025-07-31T21:12:12.964556
GALAUSDT,1d,0.01593,0.013764487543318677,0.01937407439928616,HOLD,40.754055233174256,116.30264584776329,6.213305065678334,11.597222222222197,1,1.4,150,True,150,720,2025-07-31T21:12:23.879283
BIOUSDT,1d,0.0645,0.03893156837058171,0.07181561466694714,HOLD,84.46627678430228,156.08959947675262,5.826545965575566,19.783983140147534,2,1.5,120,True,120,210,2025-07-31T21:12:32.084266
RESOLVUSDT,1d,0.1897,0.11195596997520643,0.19298624178949927,SELL,72.3769101658783,40.23960559855017,6.503666596738962,7.69323525865189,1,1.2,320,True,51,51,2025-07-31T21:12:40.276707
VICUSDT,1d,0.2599,0.2555009453970034,0.34556311491400815,HOLD,35.249250986944105,125.1229053069435,2.2663807399977633,40.33365415463588,3,1.1,290,True,290,616,2025-07-31T21:12:48.509665
TURBOUSDT,1d,0.004827,0.0029171681466177496,0.005175088704777482,HOLD,77.40111110076502,362.2037937759908,5.344297019328564,7.039740912950157,3,1.2,190,True,190,319,2025-07-31T21:12:59.497533
RENDERUSDT,1d,3.851,3.8672263232019923,4.791457977455187,HOLD,23.899083658696966,120.05286777412675,8.040896933883497,5.419066916088239,3,1.1,130,True,130,371,2025-07-31T21:13:08.657803
OMUSDT,1d,0.2469,-3.2946445200168912,2.510918555631679,HOLD,-176.21212365632715,29.420183248243877,2.0610855171704348,23.688343473177294,2,2.0,180,True,180,720,2025-07-31T21:13:16.777367
MDTUSDT,1d,0.02785,0.011127539082725919,0.024292598425149827,SELL,118.3106097812856,178.72439631377492,5.0435262080111585,9.844475581779335,3,1.3,170,True,170,720,2025-07-31T21:13:25.006898
TFUELUSDT,1d,0.04188,0.03291526442975044,0.04048652994873622,HOLD,23.00229285760346,48.62596184479923,5.170045479100528,5.411777032690709,3,1.4,170,True,170,720,2025-07-31T21:13:33.196749
POLUSDT,1d,0.21,0.21463053432094,0.2659649245793406,HOLD,23.917561599897798,90.10551375888063,7.014361929290788,8.322411533420718,3,1.2,130,True,130,322,2025-07-31T21:13:43.961019
ICPUSDT,1d,5.354,5.059258216210606,5.959648530407278,HOLD,17.796883964366344,58.75724537484041,5.424679096869029,10.807071483474246,3,1.4,160,True,160,720,2025-07-31T21:13:52.351659
JUPUSDT,1d,0.5047,0.45598060162801646,0.7672955182125624,HOLD,68.27371942425589,52.27939404309324,3.0098026394820825,11.70315345880506,3,1.7000000000000002,220,True,220,548,2025-07-31T21:14:01.571959
ETCUSDT,1d,21.16,10.854348871309249,25.482675756593338,HOLD,134.7692713650508,0.0,,,1,1.7000000000000002,340,True,340,720,2025-07-31T21:14:10.606552
CVXUSDT,1d,4.421,3.9113505293922257,5.553182568646986,HOLD,41.97609053233795,138.82781674901483,11.699096193971974,2.5211979072704205,1,1.4,50,True,50,720,2025-07-31T21:14:20.585359
ORDIUSDT,1d,9.514,7.638610646187343,11.09058298074552,HOLD,45.19110207929186,147.83396582728795,6.550761984260387,12.632850241545881,1,1.3,130,True,130,633,2025-07-31T21:14:31.689743
QKCUSDT,1d,0.008343,0.0062118564372327725,0.008280012082255763,HOLD,33.29368065602466,-20.515647490478557,-1.4236061149471528,48.61863916223755,3,1.7000000000000002,210,True,210,720,2025-07-31T21:14:40.136830
ATOMUSDT,1d,4.312,4.428368375876251,5.220425583328571,HOLD,17.88598283212141,97.97315729563049,7.1601368957876765,8.241563055062162,3,1.3,150,True,150,720,2025-07-31T21:14:48.426853
MKRUSDT,1d,1990.1,1687.6874512625857,2227.827825029748,HOLD,32.004763284995384,108.19923350273302,3.7543115513420946,31.09009336728508,1,1.3,220,True,220,720,2025-07-31T21:14:56.905490
ACMUSDT,1d,0.945,0.8533161327624604,1.1711477944235682,HOLD,37.24664862859019,-0.7688032629862573,0.04202503144421103,39.51048951048952,3,1.3,310,True,310,720,2025-07-31T21:15:07.453714
HYPERUSDT,1d,0.428,0.17528677280883218,0.4879102479481884,HOLD,178.34972378680476,371.3580941654022,3.7488287777639346,0.19967549924488412,1,1.6,90,True,90,101,2025-07-31T21:15:20.106434
NOTUSDT,1d,0.002099,0.0013490005773272877,0.0025514867660502896,HOLD,89.13904181608521,73.44094737999592,4.901638228475344,14.451943216197341,2,1.9,140,True,140,442,2025-07-31T21:15:28.292667
ARKMUSDT,1d,0.499,0.5438384564921934,0.6642752246689572,BUY,22.145688069503514,103.55802095917575,6.591960447430394,13.823038397328874,3,1.1,120,True,120,720,2025-07-31T21:15:36.534870
ASRUSDT,1d,5.256,1.9831265552054942,2.769164726845787,HOLD,39.63630911890253,161.71695397036993,6.384543727332668,9.191055573824386,1,1.7000000000000002,160,True,160,720,2025-07-31T21:15:44.994423
THETAUSDT,1d,0.818,0.7286796380632575,0.9600888805936568,HOLD,31.757336206821574,92.40035736791077,6.94570573532336,6.961355214399173,2,1.2,130,True,130,720,2025-07-31T21:15:53.357846
CYBERUSDT,1d,1.739,1.465709938636534,1.8419508997081289,HOLD,25.66953741349331,149.6322048930367,7.241620964981869,9.654561558901692,3,1.3,160,True,160,717,2025-07-31T21:16:06.478605
1000CATUSDT,1d,0.01027,-0.009676188407879305,0.011340700292507288,HOLD,-217.20214421695815,0.0,,,1,1.6,280,True,227,227,2025-07-31T21:16:14.741736
