symbol,interval,current_price,lower_band,upper_band,signal,potential_return,total_return,sharpe_ratio,max_drawdown,degree,kstd,lookback,use_lookback,data_points,total_available,analysis_date
SOLUSDT,1d,207.71,147.04509204959007,200.2827677482492,HOLD,4.477187140453422,0.0,0.0,0.0,2,2.0,150,True,150,720,2025-08-14T08:55:30.553767
RENUSDT,1d,0.04274,0.03703367104199398,0.047880106197063246,HOLD,5.803036631155796,44.34164196739579,4.19129620904802,-7.012820512820495,1,1.5,100,True,100,473,2025-08-14T08:55:31.512457
APEUSDT,1d,0.6535,0.56393342837878,0.6717874254932743,HOLD,5.098157930737533,41.400773657318155,4.570928304968738,-6.155890168290512,1,1.5,100,True,100,720,2025-08-14T08:55:32.192574
FETUSDT,1d,0.757,0.5965858035932508,0.7554351601031188,HOLD,3.911301252148399,52.97839604093131,4.651038870519147,-12.38404452690165,1,1.5,100,True,100,720,2025-08-14T08:55:32.890730
ASTRUSDT,1d,0.02642,0.01968479100753332,0.025853315857153142,HOLD,0.08251725438657885,17.597525632142386,3.81064076785221,-4.720716475410558,1,1.5,100,True,100,720,2025-08-14T08:55:33.581570
LINKUSDT,1d,23.85,14.139670021515546,19.742033750902532,SELL,34.87624345285766,58.16038277781457,5.195918598726724,-14.200000000000001,1,1.5,100,True,100,720,2025-08-14T08:55:34.547541
1INCHUSDT,1d,0.2762,0.21522929226491103,0.32929375063937916,HOLD,20.44394683225281,83.3140767718968,4.490825094983489,-1.595982142857133,1,1.5,100,True,100,720,2025-08-14T08:55:35.509945
XRPUSDT,1d,3.27,2.645830898645394,3.534492072311699,HOLD,9.572870146377507,0.0,0.0,0.0,1,1.5,100,True,100,720,2025-08-14T08:55:36.486148
LPTUSDT,1d,7.077,5.8138739333159135,8.007183271384147,HOLD,15.572101691558279,63.70108790184945,3.535993563658543,-11.252280427417249,1,1.5,100,True,100,720,2025-08-14T08:55:37.454085
APTUSDT,1d,5.023,3.9915281112749534,4.9633136709032675,HOLD,2.900727099209419,44.35241630310396,4.5848524235028565,-8.986278926889213,1,1.5,100,True,100,720,2025-08-14T08:55:38.140946
SUSHIUSDT,1d,0.922,0.649072424093049,0.9434875165010099,HOLD,6.129079471429686,60.78512863775214,5.507975623655811,-1.7348608837970625,1,1.5,100,True,100,720,2025-08-14T08:55:39.096793
PONDUSDT,1d,0.00834,0.006575424038669208,0.008834446918426492,HOLD,8.106301008645273,24.414746313395085,5.602796273862645,-3.071554732262094,1,1.5,100,True,100,720,2025-08-14T08:55:40.066444
ARPAUSDT,1d,0.02418,0.01753791290308781,0.024291292971499644,HOLD,2.7202848930127064,23.86199414381167,2.998341266304012,-13.142763265976697,1,1.5,100,True,100,720,2025-08-14T08:55:40.744317
AUCTIONUSDT,1d,10.51,8.028248571953572,11.022198292732885,HOLD,5.1937229693919145,15.495480928360216,1.938431563802467,-14.551845342706493,1,1.5,100,True,100,720,2025-08-14T08:55:41.703205
YFIUSDT,1d,6019.0,4868.031267238973,5926.533062794028,HOLD,0.8393973796030183,21.97081479992926,5.503234398877593,-1.6593230473193943,1,1.5,100,True,100,720,2025-08-14T08:55:42.654991
RAREUSDT,1d,0.0609,0.04469664487862314,0.06248652409827456,HOLD,3.5573816676741,22.85184332887782,2.127832141115079,-21.520984537709044,1,1.5,100,True,100,720,2025-08-14T08:55:43.635247
COMPUSDT,1d,52.67,44.500718687238475,54.65082690198716,HOLD,3.235533835783665,25.164199446144053,3.3236819901936974,-14.598263375421839,1,1.5,100,True,100,720,2025-08-14T08:55:44.603134
UNIUSDT,1d,11.657,9.319638619265076,11.458811162913145,SELL,18.787352127426228,56.024925264952174,7.004878613885635,-1.288473312183469,1,1.5,100,True,100,720,2025-08-14T08:55:45.568925
ETHUSDT,1d,4773.53,3426.6091881911275,4321.177366252477,HOLD,1.272388487821728,68.76387974040807,4.978698170256347,-6.858017910190306,3,1.8,180,True,180,720,2025-08-14T08:55:46.539357
STORJUSDT,1d,0.2873,0.22788280826561585,0.30342281285649625,HOLD,7.619639943426361,28.520101227662064,5.298433152197709,-1.8196022838199544,1,1.5,100,True,100,720,2025-08-14T08:55:47.222460
THETAUSDT,1d,0.903,0.6413257929444033,0.9178352631612071,HOLD,4.062955006939582,43.92576104335832,6.841330910671545,-1.4232849416453197,1,1.5,100,True,100,720,2025-08-14T08:55:47.910198
STXUSDT,1d,0.782,0.533570225107757,0.8288919201067642,HOLD,9.03603263703817,19.351398086550752,2.219314353376488,-20.8016586040083,1,1.5,100,True,100,720,2025-08-14T08:55:48.890989
DYDXUSDT,1d,0.7355,0.48200107640185236,0.6753827367994676,SELL,29.782489889596704,38.16481698181453,5.757501508080049,-4.502983962644369,1,1.5,100,True,100,720,2025-08-14T08:55:49.577344
