symbol,interval,current_price,lower_band,upper_band,signal,potential_return,total_return,sharpe_ratio,max_drawdown,degree,kstd,lookback,use_lookback,data_points,total_available,analysis_date
ETHUSDT,1d,4488.89,3889.7668264147806,4406.626718080438,SELL,12.795273480220143,193.1734302339968,7.958341938831119,-1.016481087898713,3,1.0,150,True,150,719,2025-08-15T00:12:32.757263
USDCUSDT,1d,0.9992,0.950103963670567,1.0001094354427023,HOLD,0.04295729060321721,0.0,0.0,0.0,4,2.2,0,True,100,719,2025-08-15T00:12:35.380411
BTCUSDT,1d,117996.0,111119.4972378832,123132.16691081344,HOLD,2.710021164259398,57.17678117760381,8.17831354817528,-4.248326181311512,2,1.7000000000000002,140,True,140,719,2025-08-15T00:12:38.032754
SOLUSDT,1d,190.17,176.12248662803177,203.6038282773809,HOLD,6.413404061792341,121.44435966442498,8.254491002524029,-2.8196590113329534,3,1.2,140,True,140,719,2025-08-15T00:12:40.651668
XRPUSDT,1d,3.0601,2.8121708143916027,3.1700690313985205,SELL,11.670284623283374,55.96729966172833,7.190373005127496,-7.333697317670252,3,1.0,70,True,70,719,2025-08-15T00:12:43.286024
FDUSDUSDT,1d,0.9974,0.9483268913233965,0.9982388329719964,HOLD,0.025935687287957563,0.0,0.0,0.0,3,1.0,50,True,50,719,2025-08-15T00:12:45.997820
ADAUSDT,1d,0.8893,0.8202036518953443,0.8880014519209368,HOLD,2.5608662926078436,70.32128298645901,12.45475641481096,-0.7998503706637128,4,1.4,50,True,50,719,2025-08-15T00:12:48.915608
DOGEUSDT,1d,0.2202,0.22151183712402012,0.2694685046452662,HOLD,4.253329504815124,128.88801282077176,7.545520884475085,-6.272061734947465,3,1.1,100,True,100,719,2025-08-15T00:12:51.979655
BNBUSDT,1d,832.59,814.3719571160063,864.6039516238936,HOLD,1.2973402309597757,44.55851337579051,9.688636003126717,-2.060782807045125,3,1.1,100,True,100,719,2025-08-15T00:12:54.837290
TRXUSDT,1d,0.3553,0.34275770579606163,0.3627426612172246,HOLD,2.24239752550863,31.894353118001952,9.166903329943615,-2.1929185487396086,3,1.7000000000000002,100,True,100,719,2025-08-15T00:12:57.637572
SUIUSDT,1d,3.6985,3.717325046951107,4.3054472416632175,HOLD,2.7692758173491505,69.68804710986774,5.516913300447924,-6.577869971906447,3,1.0,0,True,100,719,2025-08-15T00:13:00.172717
ENAUSDT,1d,0.7107,0.715484224154011,0.774581457756684,SELL,8.01416469697217,283.9724004763582,8.4046986326311,-5.2631032947099365,4,1.0,100,True,100,500,2025-08-15T00:13:03.349588
