symbol,interval,current_price,lower_band,upper_band,signal,potential_return,total_return,sharpe_ratio,max_drawdown,degree,kstd,lookback,use_lookback,data_points,total_available,analysis_date
AAVEUSDT,1d,282.24,231.7570126305971,267.16594669259865,SELL,14.420806975149716,114.94302234253846,8.784629362628184,-6.232727436133656,4,1.3,100,True,100,720,2025-08-08T14:24:20.785806
TONUSDT,1d,3.36,3.4181968850024567,3.708731909067121,BUY,11.513978864246837,41.58629470869344,6.231848708902328,-5.775608925225684,4,1.4,0,True,100,366,2025-08-08T14:24:23.337393
OGUSDT,1d,9.425,4.578298028882314,5.722688229621102,SELL,24.958235881293017,90.9657293131912,8.938395595333244,-0.6461538461538519,2,1.2,100,True,100,720,2025-08-08T14:24:25.855981
LDOUSDT,1d,1.102,0.9483007736665257,1.175972175081291,HOLD,4.501432661981304,104.05790269423458,6.162025054143079,-7.706635622817237,2,1.1,100,True,100,720,2025-08-08T14:24:28.717028
WIFUSDT,1d,0.957,0.7746544985330868,1.1667125160271945,HOLD,16.035714444712024,183.65258122369008,6.228532137422724,-5.878478732770153,2,1.4,0,True,100,522,2025-08-08T14:24:31.397224
FLOKIUSDT,1d,0.00011575,9.018627906413011e-05,0.00013556982926920326,HOLD,18.774516297886983,91.33152998844307,7.0119007946998115,-1.0688305890385719,1,1.3,80,True,80,720,2025-08-08T14:24:33.941216
TRUMPUSDT,1d,9.28,7.6996177434023085,8.915611477597045,SELL,14.638384219486596,33.89748922086231,6.228305470174176,-0.7663628831814484,4,1.7000000000000002,90,True,90,202,2025-08-08T14:24:36.472128
DOTUSDT,1d,3.893,3.428682723598703,4.393924979371593,HOLD,8.685343464400164,55.332813123374706,5.504416595193266,-5.166387359348801,2,1.3,100,True,100,720,2025-08-08T14:24:41.326803
ARBUSDT,1d,0.4191,0.3432242945770613,0.4014933204292659,SELL,14.803084302968456,122.31580865811273,6.921388557420171,-4.459334565619222,4,1.2,0,True,100,720,2025-08-08T14:24:43.998916
OPUSDT,1d,0.732,0.5895038484755548,0.6785853365529422,SELL,15.325502948067385,47.617631773390116,8.474395803795193,-0.44088311741582453,3,1.8,60,True,60,720,2025-08-08T14:24:46.591367
BBUSDT,1d,0.1358,0.08819913247922538,0.10587400321615566,SELL,24.188471308900308,75.70659434355467,8.148396851502046,-2.087553610830284,3,1.6,50,True,50,453,2025-08-08T14:24:51.754152
SEIUSDT,1d,0.3073,0.27977232545589875,0.3553639175079531,HOLD,6.922507999235215,116.6672075747492,5.457403354246151,-10.333481547354372,3,1.3,100,True,100,720,2025-08-08T14:24:54.518836
WLDUSDT,1d,1.015,0.8731196527826706,1.0772181302590573,HOLD,8.809912147379528,107.94090556906019,6.15622812803986,-11.703470031545748,4,1.2,0,True,100,720,2025-08-08T14:24:57.093309
SHIBUSDT,1d,1.288e-05,1.0756178010487878e-05,1.2361436136057583e-05,SELL,14.211373341139911,56.803453817977626,6.111014298243341,-2.81033183192273,4,1.4,100,True,100,720,2025-08-08T14:24:59.820328
TAOUSDT,1d,370.1,333.2011672912614,430.5310475019829,HOLD,6.791661829679592,68.59570537175235,6.576040005506131,-2.429039301310043,2,1.3,100,True,100,485,2025-08-08T14:25:02.496058
ALGOUSDT,1d,0.2631,0.1924438556872293,0.23784931436314202,SELL,23.396283859872106,65.68717203936036,7.06257879646374,-2.535163696010323,3,1.3,50,True,50,720,2025-08-08T14:25:05.514249
NEARUSDT,1d,2.65,2.2282253673309786,2.57474787912049,HOLD,0.4975752974430055,81.24835513655937,6.36343742500862,-2.0952883273627543,4,1.3,100,True,100,720,2025-08-08T14:25:08.217507
VIRTUALUSDT,1d,1.3396,1.0430874386696494,1.54319242213408,HOLD,17.832193320809687,48.56438088795081,4.870579667056917,-3.7079191643270892,2,1.5,0,True,100,120,2025-08-08T14:25:10.743986
ONDOUSDT,1d,1.012,0.7931532265444501,1.0736572178999937,HOLD,11.073350220354808,45.676879199905954,8.597051048082843,-0.44281962823747856,1,1.5,80,True,80,120,2025-08-08T14:25:13.356428
OMNIUSDT,1d,4.73,3.237366636667163,4.392046304626968,HOLD,0.5965713382264799,229.23590587324387,4.379904658282923,-19.097449313276638,2,1.2,0,True,100,479,2025-08-08T14:25:15.952352
SPKUSDT,1d,0.115815,0.062378532345398294,0.12303811392939602,HOLD,4.834271661079534,257.8080178791483,6.189625077677971,-10.195148571895796,1,1.5,0,True,53,53,2025-08-08T14:25:18.468619
SYRUPUSDT,1d,0.4859,0.4294122178349179,0.6337858415871415,HOLD,9.253546526855898,141.0982521793964,7.0587241786645105,-12.501178467050057,1,1.7000000000000002,90,True,90,95,2025-08-08T14:25:21.016488
ETCUSDT,1d,21.57,19.09137607614823,21.673098160239114,HOLD,3.6098009381351694,52.00620166258423,4.521363019701838,-16.41746707594812,4,1.3,100,True,100,720,2025-08-08T14:25:23.741296
EURUSDT,1d,1.1639,1.1094148824787224,1.1678051394512867,HOLD,0.452899637972613,0.0,0.0,0.0,4,2.1,50,True,50,720,2025-08-08T14:25:26.692320
NEIROUSDT,1d,0.00040106,0.000273409857518255,0.0003806084731261032,SELL,30.93303789748575,160.63048388553938,4.534442731303487,-4.38121676451988,4,1.2,0,True,100,327,2025-08-08T14:25:29.247709
POLUSDT,1d,0.2403,0.2096412443229682,0.2551256683153546,HOLD,6.908861313069183,64.7928257404081,6.653568145722983,-1.6987814457135153,2,1.3,100,True,100,330,2025-08-08T14:25:31.897148
SUSDT,1d,0.2996,0.25514239554009677,0.3283953588727506,HOLD,11.820811384074695,32.128724034696376,5.873282956348326,-3.3925888833249873,3,1.9,80,True,80,205,2025-08-08T14:25:34.718219
ETHFIUSDT,1d,1.104,1.08507929511091,1.4865378166423036,BUY,41.14487434887046,214.00110988657747,5.47525092937954,-3.730126375866294,3,1.3,0,True,100,509,2025-08-08T14:25:37.310369
FILUSDT,1d,2.485,2.1281272662789963,2.4221206823621095,HOLD,0.004982756486780562,48.59158006303579,6.441213940663492,-1.8298843445298751,4,1.4,100,True,100,720,2025-08-08T14:25:39.983418
USD1USDT,1d,1.0001,0.9505018157363739,1.00052822709092,HOLD,0.06282899199119106,0.0,0.0,0.0,1,2.1,70,True,70,79,2025-08-08T14:25:42.640240
PNUTUSDT,1d,0.233,0.21571585837795174,0.34341,HOLD,5.776247760132904,122.58148206022722,3.3814910201226485,-0.19960079840318778,3,1.7000000000000002,0,True,100,271,2025-08-08T14:25:45.156523
XUSDUSDT,1d,1.0002,0.9500904351940153,1.0000951949410688,HOLD,0.001519372557067345,0.0,0.0,0.0,1,1.5,0,True,100,143,2025-08-08T14:25:47.773895
FETUSDT,1d,0.691,0.5925855665095652,0.7771255971479778,HOLD,11.342674070980673,57.75387583135054,5.088617615196797,-12.38404452690165,2,1.6,100,True,100,720,2025-08-08T14:25:50.608331
TSTUSDT,1d,0.02622,0.038515522048506855,0.04368161412916698,HOLD,5.444923789810694,13.525666032314888,4.561653082305244,-0.19960079840318778,1,2.5,60,True,60,181,2025-08-08T14:25:53.592557
ICPUSDT,1d,5.359,4.949525330983997,5.882281233954858,HOLD,5.554224115864646,49.95752318432503,6.426594546589136,-0.19960079840321,2,1.4,100,True,100,720,2025-08-08T14:25:56.435931
TIAUSDT,1d,1.729,1.379356389433624,1.6846431703231173,SELL,18.56438839097744,59.37867971842539,6.713112213981326,-1.5898789666973334,4,1.2,0,True,100,648,2025-08-08T14:25:59.215315
INJUSDT,1d,14.03,12.317684711703464,14.56423194408169,HOLD,7.7554893761592965,102.07361156100912,6.358006684295352,-11.087990487514855,4,1.4,0,True,100,720,2025-08-08T14:26:01.702851
ATMUSDT,1d,1.618,1.5707003370238606,1.7012148938700877,BUY,11.365206459157347,44.92095221222603,4.590002779772722,-0.9684501721847316,4,1.4,90,True,90,720,2025-08-08T14:26:04.351091
OMUSDT,1d,0.2778,0.2579915221250733,0.3113032630848855,HOLD,3.9638467372419135,40.066599200503575,4.075348335651605,-3.3617968288117694,2,1.1,90,True,90,720,2025-08-08T14:26:07.223413
RAREUSDT,1d,0.0655,0.05160038350717034,0.06399694800466937,HOLD,1.4858040035987456,64.16438312023027,8.136095254508351,-5.099693251533733,1,1.4,60,True,60,720,2025-08-08T14:26:09.837289
ATOMUSDT,1d,4.525,4.402289741099964,5.185732793613837,BUY,18.62322247263786,48.91690635284418,5.581390742798269,-2.6631684947469147,3,1.2,100,True,100,720,2025-08-08T14:26:12.532856
TUTUSDT,1d,0.05984,0.054908590761158914,0.06435307251887995,HOLD,7.4126594319668015,141.1484595092365,7.7462132088194355,-3.8759139632284945,4,1.3,80,True,80,135,2025-08-08T14:26:15.132852
ORDIUSDT,1d,9.639,8.137394573776646,9.409117448106208,HOLD,0.24202514389124943,121.27359928922968,6.163939295150244,-4.1294997072149675,4,1.0,0,True,100,641,2025-08-08T14:26:17.619783
PAXGUSDT,1d,3384.39,3230.2867789701686,3400.301872600178,HOLD,0.5366368099416656,0.0,0.0,0.0,4,1.0,80,True,80,720,2025-08-08T14:26:20.344395
MKRUSDT,1d,1990.6,1864.6378137392783,2076.3537959186633,HOLD,3.8201983938062503,41.655889631930656,7.557469188564938,-1.2208907981008488,2,1.0,70,True,70,720,2025-08-08T14:26:22.982161
CAKEUSDT,1d,2.772,2.492779609348223,2.960362850174201,HOLD,7.613238108805014,68.80663556880936,6.897384251060357,-7.917623892353132,2,1.5,100,True,100,720,2025-08-08T14:26:25.672785
GALAUSDT,1d,0.01656,0.013366912996645879,0.015464891733141594,SELL,15.920788799560452,41.593161898327644,9.069591014981507,-1.2161104794849997,4,1.5,50,True,50,720,2025-08-08T14:26:28.281935
SUSHIUSDT,1d,0.833,0.7225050488245367,0.84089430874269,HOLD,5.033013832461906,100.95934390654513,6.306854120089502,-2.689025530646405,4,1.1,0,True,100,720,2025-08-08T14:26:31.211726
ORCAUSDT,1d,2.615,1.993012543179556,2.420400580129021,HOLD,5.620552458065164,50.28371209483866,5.0332722435054515,-13.44962284482758,4,1.3,0,True,100,246,2025-08-08T14:26:33.820720
ENSUSDT,1d,27.53,28.9962906026934,33.57803813799796,BUY,24.704887981868676,88.97289436395153,6.76891333189447,-1.7170696236156413,3,1.1,100,True,100,720,2025-08-08T14:26:36.604484
RENDERUSDT,1d,3.85,2.8416586563965387,4.245123751010868,HOLD,14.88211060323848,42.70037632535233,7.481865311004427,-2.062299926126576,1,1.4,80,True,80,379,2025-08-08T14:26:39.171624
ILVUSDT,1d,20.17,13.65481739025809,15.689241283724149,SELL,14.52918508851971,69.54136317657947,4.142456572329251,-13.77796658170488,4,1.4,100,True,100,720,2025-08-08T14:26:41.755687
MAVUSDT,1d,0.05005,0.030788962109915143,0.050682757230018825,HOLD,7.265094666706508,47.19053998883429,3.1519315781882025,-18.07061326351104,1,1.6,0,True,100,720,2025-08-08T14:26:46.564849
SHELLUSDT,1d,0.1605,0.11535796370714223,0.16454009173840237,HOLD,7.951772561607641,49.30530651070561,3.510229857142917,-17.771785758058588,1,1.0,100,True,100,163,2025-08-08T14:26:49.101767
EIGENUSDT,1d,1.252,1.1865274803415973,1.5689712564858203,BUY,32.246397208851995,124.16860334478099,5.239386003164906,-4.72432093046905,3,1.3,0,True,100,312,2025-08-08T14:26:51.627239
AIXBTUSDT,1d,0.1283,0.09996643463262239,0.15309481157199795,HOLD,18.633864046376054,37.89237698092589,4.782529779853446,-3.9919270854165134,1,1.5,100,True,100,211,2025-08-08T14:26:54.352311
APEUSDT,1d,0.6195,0.5538363762450663,0.6786550605199698,HOLD,5.106508079455439,57.453722043093116,5.1760514919826415,-2.210840248962631,3,1.6,100,True,100,720,2025-08-08T14:26:57.065906
SANTOSUSDT,1d,2.542,2.2674981043932614,2.618843612575209,HOLD,0.9739669668416069,30.32069058241451,8.34669432991906,-0.41662215575258843,2,1.5,70,True,70,720,2025-08-08T14:26:59.880595
RUNEUSDT,1d,1.37,1.3789775650083997,1.7292245477230377,BUY,29.64646481654203,69.09421850954888,4.831485576224286,-4.2698347861606205,3,1.1,100,True,100,720,2025-08-08T14:27:02.467210
KERNELUSDT,1d,0.2192,0.2095590150009349,0.24540847294407928,HOLD,3.7572265082507044,161.97721894339176,6.549451717690156,-16.41360966419152,4,1.3,100,True,100,117,2025-08-08T14:27:05.117913
VETUSDT,1d,0.02426,0.020305306796361566,0.023176210010344565,SELL,14.583094412074848,33.188651725574346,7.786401819301519,-0.9690252205222238,3,1.7000000000000002,60,True,60,720,2025-08-08T14:27:07.780340
INITUSDT,1d,0.4274,0.34083733210094713,0.4565405990475885,HOLD,7.796703590760407,33.091023193787116,4.246014440764925,-0.19960079840318778,3,1.6,70,True,70,107,2025-08-08T14:27:10.383680
COMPUSDT,1d,48.15,38.749740646475196,45.00022235985096,SELL,17.791622864742035,59.37680930278515,7.6150991345325805,-3.1911627883386418,4,1.3,70,True,70,720,2025-08-08T14:27:12.973073
ARKMUSDT,1d,0.506,0.39739693651687913,0.47274293678628665,SELL,19.06376038352767,38.57355646881735,8.841102518221154,-1.3399354486118953,3,1.8,50,True,50,720,2025-08-08T14:27:15.530270
RAYUSDT,1d,2.893,2.707488427162177,3.397385350356751,HOLD,1.9807245252995123,79.13937031022881,5.952894235879259,-12.080304603669079,2,1.0,100,True,100,720,2025-08-08T14:27:18.079376
ACMUSDT,1d,0.975,0.9558002180417544,1.061452770315904,BUY,14.92559228192983,41.735013929836605,5.241117238711593,-13.168915774778966,3,1.4,100,True,100,720,2025-08-08T14:27:21.024553
