symbol,interval,current_price,lower_band,upper_band,signal,potential_return,total_return,sharpe_ratio,max_drawdown,degree,kstd,lookback,use_lookback,data_points,total_available,analysis_date
ETHUSDT,1d,4698.99,3371.9240450249645,4259.6509405309525,HOLD,3.118174894306163,63.38314640756426,4.802083796354742,-6.858017910190306,3,1.8,180,True,180,720,2025-08-13T12:39:42.112598
USDCUSDT,1d,0.9999,0.9499682414278248,0.9999665699240261,HOLD,0.014659631136210835,0.0,0.0,0.0,1,1.5,100,True,100,720,2025-08-13T12:39:42.794963
BTCUSDT,1d,120387.95,114347.57491469456,137628.41362775353,HOLD,3.903833526971381,49.59153471495532,5.338812705205567,-5.40814624056194,2,2.0,200,True,200,720,2025-08-13T12:39:43.479532
SOLUSDT,1d,201.36,146.0675451735284,198.97281857226017,HOLD,6.906811040447551,0.0,0.0,0.0,2,2.0,150,True,150,720,2025-08-13T12:39:44.734975
FDUSDUSDT,1d,0.9987,0.9482054216997846,0.9981109702102996,SELL,5.010376299835255,0.0,0.0,0.0,1,1.5,100,True,100,720,2025-08-13T12:39:45.799546
XRPUSDT,1d,3.2988,2.6286391670013654,3.5158267339887335,HOLD,9.127518312622101,0.0,0.0,0.0,1,1.5,100,True,100,720,2025-08-13T12:39:46.508751
DOGEUSDT,1d,0.24791,0.16620156577190223,0.24877863950862592,HOLD,5.450423664219195,54.93207771873194,5.902613166413766,-0.9038530788620713,1,1.5,100,True,100,720,2025-08-13T12:39:47.481930
LINKUSDT,1d,24.23,14.04443264820305,19.43047582427686,SELL,32.113144585252066,51.149840770599255,7.172993643300719,-1.0266329415265618,1,1.5,100,True,100,720,2025-08-13T12:39:48.455089
BNBUSDT,1d,854.08,715.1105519372178,817.1612439043664,SELL,12.742233802798934,24.683380524960352,8.052908090818038,-0.2348444969038077,1,1.5,100,True,100,720,2025-08-13T12:39:49.138019
PEPEUSDT,1d,1.245e-05,9.022905500114463e-06,1.3534274499885537e-05,HOLD,12.24311245551117,71.20367525274862,3.2698326191881315,-32.799433026222545,1,1.5,100,True,100,720,2025-08-13T12:39:49.811706
ENAUSDT,1d,0.8012,0.3613027463957146,0.6752046371026352,SELL,54.14590623705935,161.2637910359703,7.396901229010556,-8.097910216718274,1,1.5,100,True,100,499,2025-08-13T12:39:50.480916
SUIUSDT,1d,4.0419,2.815917072713999,4.102692811774447,HOLD,6.00123014490538,39.93136671229036,3.927064625806605,-14.459158409700946,1,1.5,100,True,100,720,2025-08-13T12:39:51.170466
ADAUSDT,1d,0.8779,0.594224897421249,0.8531106794764405,HOLD,4.136944834896674,48.507614625328884,5.925668260755608,-2.4752701933099863,1,1.5,100,True,100,720,2025-08-13T12:39:51.853146
UNIUSDT,1d,12.109,9.257724294669012,11.360374523812835,HOLD,0.21678685062222613,56.024925264952174,7.004878613885643,-1.2884733121834357,1,1.5,100,True,100,720,2025-08-13T12:39:52.813363
LTCUSDT,1d,133.09,93.40649880232993,122.43576535608588,SELL,25.576069030699777,0.0,0.0,0.0,1,1.5,100,True,100,720,2025-08-13T12:39:53.492066
TRXUSDT,1d,0.3583,0.3125088650209939,0.34257404653016127,SELL,9.637732760526859,27.15371029811915,9.140734930480999,-1.2971475347899997,1,1.5,100,True,100,720,2025-08-13T12:39:54.163587
PENGUUSDT,1d,0.037948,0.025221655225148132,0.04471082611478586,HOLD,17.33954648823964,340.76579180919504,7.40657195138974,-4.84889769630914,1,1.5,100,True,100,240,2025-08-13T12:39:55.092190
BONKUSDT,1d,2.7e-05,1.9848862087706245e-05,3.571040061856438e-05,HOLD,25.064700665560842,143.1817515702787,6.538469861492928,-0.25941524203616506,1,1.5,100,True,100,608,2025-08-13T12:39:55.768307
