symbol,interval,current_price,lower_band,upper_band,signal,potential_return,total_return,sharpe_ratio,max_drawdown,degree,kstd,lookback,use_lookback,data_points,total_available,analysis_date
XLMUSDT,1d,0.4606,0.29769266842234193,0.48552189329382983,HOLD,15.063487840987259,97.30146287042672,4.870653105510757,-0.2195389681668547,1,1.6,100,True,100,720,2025-08-08T16:17:30.496095
LTCUSDT,1d,122.68,112.03523943335769,119.19061075334797,SELL,7.604374683844356,65.86192435850904,7.6868961681775385,-0.7403893204861123,4,1.1,100,True,100,720,2025-08-08T16:17:33.373288
PENGUUSDT,1d,0.03728,0.03293599020350214,0.042461157371200285,HOLD,8.453667570468875,290.29715460853186,7.902376999598506,-17.675575800815903,3,1.6,70,True,70,235,2025-08-08T16:17:36.280020
PENDLEUSDT,1d,5.335,3.7028364083804997,4.268276016556324,SELL,16.95814289346268,52.38035347339158,7.603160779856953,-1.0246484765418562,3,1.7000000000000002,60,True,60,720,2025-08-08T16:17:41.741209
BIOUSDT,1d,0.0901,0.06592039702859263,0.08650744535171624,HOLD,8.646899904943673,129.7901512976197,5.54696706716206,-4.044137805853398,3,1.3,100,True,100,218,2025-08-08T16:17:45.056025
BONKUSDT,1d,2.63e-05,2.6083124935961053e-05,3.719472831688941e-05,BUY,45.67886697826026,133.81478932587618,7.79795697332716,-0.19960079840318778,1,1.2,70,True,70,603,2025-08-08T16:17:48.250725
UNIUSDT,1d,10.642,9.103537137153156,10.454069157750324,HOLD,3.9047942367741824,114.76965858149812,7.296343170295162,-0.3009231892632247,4,1.3,100,True,100,720,2025-08-08T16:17:51.358281
AVAXUSDT,1d,23.52,23.91761752840012,28.23176968984198,BUY,23.671673777124475,65.49474252768266,6.741136647743486,-1.8731131148632008,3,1.2,0,True,100,720,2025-08-08T16:17:54.305134
HBARUSDT,1d,0.26374,0.25949023666687926,0.3057978571712104,BUY,21.507472949183608,102.11278103131538,6.600498720441904,-5.312273738971851,2,1.0,0,True,100,720,2025-08-08T16:17:57.259217
ASRUSDT,1d,7.857,3.917350476498993,6.176789887037727,HOLD,21.464505282698624,137.3558517130905,4.731042898998386,-0.19960079840317668,2,2.2,70,True,70,720,2025-08-08T16:18:00.889523
CRVUSDT,1d,0.9392,0.6529788375945786,1.0647463753683843,HOLD,14.61456386234197,98.61584576725986,6.269081599538967,-3.2410946338480295,1,1.4,80,True,80,720,2025-08-08T16:18:03.941736
APTUSDT,1d,4.649,3.732637423666609,4.271831286351209,SELL,15.051492406312954,55.732476576827295,6.508266781690128,-2.7554694609367436,4,1.3,100,True,100,720,2025-08-08T16:18:07.045927
MAGICUSDT,1d,0.2732,0.1723630186845271,0.2080289083408284,SELL,17.482277535174692,119.67060889671015,4.832858584691553,-19.183511692429654,2,1.2,100,True,100,720,2025-08-08T16:18:10.319157
CFXUSDT,1d,0.2126,0.15986722888478733,0.23472732849226174,HOLD,9.358613721702268,191.09906548558655,6.800571869442532,-7.098121085595011,1,1.4,60,True,60,720,2025-08-08T16:18:13.261565
AAVEUSDT,1d,284.83,231.8614896606245,267.2917286151913,SELL,14.545682841201618,115.35416109507133,8.799738043864538,-6.232727436133656,4,1.3,100,True,100,720,2025-08-08T16:18:16.184980
TONUSDT,1d,3.355,3.4179425118979516,3.708541766819069,BUY,11.541800012604345,41.543722607331766,6.22256137178894,-5.80394027139044,4,1.4,0,True,100,366,2025-08-08T16:18:19.192072
LDOUSDT,1d,1.122,0.8665854632467289,1.0395520701280647,HOLD,4.268011045944293,115.22185683099262,6.765207002586188,-2.3654453019187116,4,1.2,100,True,100,720,2025-08-08T16:18:22.167007
TRUMPUSDT,1d,9.28,7.928882405357053,9.168134601223228,HOLD,1.6422904791932185,46.65252664112178,4.96759999817831,-4.071987671979793,4,1.2,100,True,100,202,2025-08-08T16:18:25.296967
WIFUSDT,1d,0.962,0.7747457544462419,1.1667942478834032,HOLD,16.116743780181693,183.65258122369008,6.228532137422724,-5.878478732770153,2,1.4,0,True,100,522,2025-08-08T16:18:28.091924
OGUSDT,1d,9.535,4.578298028882307,5.722688229621096,SELL,24.95823588129312,90.9657293131912,8.938395595333244,-0.6461538461538519,2,1.2,100,True,100,720,2025-08-08T16:18:31.025335
DOTUSDT,1d,3.927,3.1929356601279717,3.779314835913216,HOLD,0.4709388534989304,63.277988634106606,6.3377124254654955,-1.157780448703527,4,1.5,0,True,100,720,2025-08-08T16:18:33.894084
BBUSDT,1d,0.1363,0.08821557925632298,0.1059128447511907,SELL,24.23945443462471,75.85762287573922,8.144231523224548,-2.087553610830284,3,1.6,50,True,50,453,2025-08-08T16:18:36.779137
ARBUSDT,1d,0.4237,0.3756009328081057,0.5027135888575903,HOLD,6.978816977535857,122.95310074208584,7.123377348386301,-4.459334565619233,2,1.5,0,True,100,720,2025-08-08T16:18:39.734875
OPUSDT,1d,0.742,0.6166641001056978,0.7073740174955283,HOLD,1.3139526633526588,87.45094335807875,6.098422509748145,-3.699252040055301,4,1.1,100,True,100,720,2025-08-08T16:18:42.841537
FLOKIUSDT,1d,0.00011683,8.280744097956834e-05,0.00013369586911944154,HOLD,20.178222637208354,89.81155570408157,6.067962719559117,-1.0688305890385608,1,1.5,0,True,100,720,2025-08-08T16:18:45.874866
SEIUSDT,1d,0.3102,0.2377519227806824,0.2738575886750702,SELL,21.05461456346048,124.21651172150057,6.215705601250501,-6.8107986027031275,4,1.0,100,True,100,720,2025-08-08T16:18:48.891448
SHIBUSDT,1d,1.301e-05,1.1066213004511345e-05,1.4392847180673838e-05,HOLD,11.921259117229033,31.285503173396467,6.956647708752411,-0.7564036444902889,1,1.4,80,True,80,720,2025-08-08T16:18:54.671847
WLDUSDT,1d,1.021,1.057235668894136,1.3416357988687482,BUY,35.35470125794475,87.74056893477756,5.318279479274767,-11.703470031545748,3,1.2,0,True,100,720,2025-08-08T16:18:57.620788
TAOUSDT,1d,373.0,333.25619243141983,430.5763552680566,HOLD,6.927276872194652,68.59570537175235,6.576040005506131,-2.429039301310043,2,1.3,100,True,100,485,2025-08-08T16:19:03.772968
NEARUSDT,1d,2.675,2.2292574427286027,2.575938380485698,HOLD,0.3482033691350887,81.60207948303979,6.379056592442094,-2.0952883273627543,4,1.3,0,True,100,720,2025-08-08T16:19:06.726067
ALGOUSDT,1d,0.2646,0.19521916100278508,0.2389229842879505,SELL,22.384239423192962,65.34028351104834,5.375666593126529,-2.535163696010323,4,1.4,80,True,80,720,2025-08-08T16:19:09.804488
ETCUSDT,1d,22.34,20.92971363762578,24.039306531273496,HOLD,0.6752390013962515,61.469947244604725,6.074983365616908,-5.005861664712786,2,1.0,0,True,100,720,2025-08-08T16:19:12.899802
SPKUSDT,1d,0.113369,0.062359021040276345,0.1229844937395978,HOLD,5.227194254724528,256.3165972921008,6.1715712402866085,-10.195148571895796,1,1.5,0,True,53,53,2025-08-08T16:19:15.921542
ONDOUSDT,1d,1.0195,0.9827748564333421,1.1552328517292745,BUY,19.32744409053365,66.237732461621,7.745915499894722,-0.7687629785395389,3,1.2,100,True,100,120,2025-08-08T16:19:18.866779
VIRTUALUSDT,1d,1.3457,1.2478062229866045,1.596444890772808,HOLD,1.800120959910878,39.47946239450055,3.8015564467280587,-7.207615158147052,3,1.1,100,True,100,120,2025-08-08T16:19:21.798113
POLUSDT,1d,0.2477,0.20977641333824937,0.2552465211987337,HOLD,7.457026055122033,65.87583365379972,6.645968454863528,-1.6987814457135153,2,1.3,0,True,100,330,2025-08-08T16:19:25.097249
SYRUPUSDT,1d,0.486,0.426718970785217,0.5176388241206962,HOLD,9.386506090337729,88.47090591541142,6.678583648513721,-2.944134647562513,4,1.4,80,True,80,95,2025-08-08T16:19:28.020580
ETHFIUSDT,1d,1.12,0.8369274396055524,1.0964741880865125,HOLD,3.7934672554442,151.54626884472987,4.510009160393549,-1.6242496224680325,4,1.3,100,True,100,509,2025-08-08T16:19:30.985396
EURUSDT,1d,1.1657,1.1008061807436642,1.1587433481512255,SELL,5.339566536790423,0.0,0.0,0.0,3,1.9,0,True,100,720,2025-08-08T16:19:34.052504
BCHUSDT,1d,581.1,537.3251487539584,582.5815704882576,HOLD,1.8250027070747787,44.30099048288996,7.702756450335307,-2.683522705239083,3,1.8,90,True,90,720,2025-08-08T16:19:37.056352
FILUSDT,1d,2.505,2.128937153044859,2.42308885700643,SELL,12.244964837392443,48.83698316801195,6.460670685477103,-1.8298843445298751,4,1.4,0,True,100,720,2025-08-08T16:19:39.979142
SUSDT,1d,0.3034,0.2250138669005789,0.28245489097970167,SELL,23.579042623088263,32.8354832252697,6.372835629645085,-3.3925888833249873,4,1.8,70,True,70,205,2025-08-08T16:19:42.893285
NEIROUSDT,1d,0.00040589,0.0003914336533116095,0.0005841934170874642,HOLD,1.3593664480305043,216.854455703264,5.375400099784215,-4.38121676451988,3,1.3,0,True,100,327,2025-08-08T16:19:45.851410
OMNIUSDT,1d,4.64,4.145924247254126,4.713870855058307,HOLD,4.647556410898673,267.8179864367136,5.168225114267723,-4.225683621120835,4,1.0,100,True,100,479,2025-08-08T16:19:48.797588
USD1USDT,1d,1.0001,0.9500958737932702,1.0001009197823898,HOLD,0.020093987637742342,0.0,0.0,0.0,3,1.7000000000000002,60,True,60,79,2025-08-08T16:19:51.632909
PNUTUSDT,1d,0.2355,0.1326122409608118,0.34416,HOLD,42.20177782391396,122.58148206022722,3.3814910201226485,-0.19960079840318778,2,2.0,0,True,100,271,2025-08-08T16:19:54.439452
FETUSDT,1d,0.695,0.5812936318168522,0.6698696751709534,HOLD,0.10007100582089044,75.93348590511562,6.772371344309624,-3.636884306987398,4,1.2,0,True,100,720,2025-08-08T16:19:57.421241
TIAUSDT,1d,1.74,1.3798116020655717,1.6851658914668715,SELL,18.643183840473373,59.58568945710798,6.728569096548226,-1.5898789666973334,4,1.2,100,True,100,648,2025-08-08T16:20:01.430216
ICPUSDT,1d,5.406,4.881682557797184,5.882079026361229,HOLD,7.015570327672685,49.95752318432503,6.426594546589136,-0.19960079840321,1,1.5,0,True,100,720,2025-08-08T16:20:04.868397
TSTUSDT,1d,0.02643,0.03840161608027609,0.043333492043628116,HOLD,4.604576941119373,13.525666032314888,4.561653082305244,-0.19960079840318778,2,2.4000000000000004,60,True,60,181,2025-08-08T16:20:08.469657
INJUSDT,1d,14.15,12.403219915991738,14.489365108254791,HOLD,7.011559145160932,102.07361156100912,6.358006684295352,-11.087990487514855,4,1.3,100,True,100,720,2025-08-08T16:20:11.847441
ATOMUSDT,1d,4.605,3.804935502497565,4.30214478619676,SELL,13.279799833677544,56.57508534417188,6.06942845145046,-2.286230798008182,4,1.4,100,True,100,720,2025-08-08T16:20:14.748139
ATMUSDT,1d,1.634,1.2720271087266029,1.48212544492876,SELL,16.90442195410224,59.16457545768141,5.14731301724774,-6.13107474563922,2,1.0,100,True,100,720,2025-08-08T16:20:17.952739
OMUSDT,1d,0.2762,0.14262138958156179,0.27441031412214206,HOLD,2.269795066391644,41.101906850846426,4.230982222068951,-3.3617968288117694,1,1.4,80,True,80,720,2025-08-08T16:20:21.463073
RAREUSDT,1d,0.0642,0.05515228860435409,0.06841770518853747,HOLD,8.94539042760745,99.49723833453186,7.237514966545168,-5.099693251533733,3,1.5,100,True,100,720,2025-08-08T16:20:24.835092
TUTUSDT,1d,0.05996,0.054915038899932635,0.06435958291342747,HOLD,7.38051073382853,141.1484595092365,7.7462132088194355,-3.8759139632284945,4,1.3,80,True,80,135,2025-08-08T16:20:27.862973
ORDIUSDT,1d,9.749,9.835111972833094,12.409128469588307,BUY,31.89414214519266,105.91937718170854,5.833262703590027,-3.687821795043855,3,1.2,100,True,100,641,2025-08-08T16:20:31.203130
XUSDUSDT,1d,0.9999,0.9503016093599024,1.0003174835367394,HOLD,0.029747758718778525,0.0,0.0,0.0,2,1.9,50,True,50,143,2025-08-08T16:20:35.230822
ORCAUSDT,1d,2.637,2.173886012559404,2.601766449828532,HOLD,5.318553459956275,53.885230952830376,6.846748808299456,-1.761846901579589,3,1.1,80,True,80,246,2025-08-08T16:20:38.470769
PAXGUSDT,1d,3383.19,3240.7135398418495,3411.2774103598417,HOLD,0.868307938226703,0.0,0.0,0.0,4,1.4,80,True,80,720,2025-08-08T16:20:41.801535
CAKEUSDT,1d,2.786,2.6123493288780444,2.868906726288739,HOLD,3.2821425813386034,74.58264783143696,7.240438443229074,-7.917623892353132,4,1.2,100,True,100,720,2025-08-08T16:20:45.436024
GALAUSDT,1d,0.01676,0.012981863199939069,0.015697221218451473,SELL,18.547727444227206,92.05111762221033,6.1538749306523455,-2.3349840997057725,4,1.3,100,True,100,720,2025-08-08T16:20:48.350980
MKRUSDT,1d,2018.5,1938.7515007854884,2222.1195368382737,HOLD,0.2843468643668524,49.960623864141795,5.9315419034820875,-1.8842111174071419,1,1.3,100,True,100,720,2025-08-08T16:20:51.661113
ENSUSDT,1d,28.06,25.607231619188035,31.30389516590227,HOLD,5.270673205134527,87.60389610673056,6.451238645843888,-3.8547784303256893,2,1.2,100,True,100,720,2025-08-08T16:20:54.632782
SUSHIUSDT,1d,0.843,0.7866468583979165,0.9815327659468709,HOLD,1.9876827313834413,95.01610298073138,5.976299201655576,-6.046648501530338,2,1.2,100,True,100,720,2025-08-08T16:20:57.723248
ILVUSDT,1d,19.88,13.715710268077526,15.602102144592621,SELL,13.835216308094452,71.63590920240249,4.407839142932546,-14.350298697882602,4,1.3,0,True,100,720,2025-08-08T16:21:01.347983
RENDERUSDT,1d,3.889,3.850571402470401,4.817564058559893,BUY,30.098948381309548,63.10519029394275,7.082258258737006,-2.062299926126576,3,1.3,100,True,100,379,2025-08-08T16:21:04.610652
EIGENUSDT,1d,1.267,1.002494726032042,1.2217317835618742,HOLD,2.7183271869744545,133.39364307842715,5.04952817577842,-8.265225415238609,4,1.0,0,True,100,312,2025-08-08T16:21:10.609360
MAVUSDT,1d,0.05008,0.047059174493338525,0.060503563192208405,HOLD,0.4165090288248569,53.14914133636515,3.56125241254775,-18.070613263511028,3,1.4,100,True,100,720,2025-08-08T16:21:13.934504
WBETHUSDT,1d,4252.93,3802.3443872165453,4279.547546339885,HOLD,5.424245566414321,117.37772241463222,7.464946451680011,-4.209133487621819,4,1.5,100,True,100,720,2025-08-08T16:21:17.268771
SHELLUSDT,1d,0.1627,0.1265473143202198,0.1505557411697752,SELL,17.213584770234334,69.27973031049453,4.991919511447952,-5.940606349490086,4,1.1,0,True,100,163,2025-08-08T16:21:20.351634
SANTOSUSDT,1d,2.493,2.266024945208138,2.617935457206348,HOLD,0.6129409996430899,29.76293760498954,8.457263618782997,-0.41662215575258843,2,1.5,70,True,70,720,2025-08-08T16:21:23.644087
RUNEUSDT,1d,1.387,1.1346070837675595,1.3409793003071115,HOLD,0.28262790211723,25.18535866955307,8.357961391262432,-0.19960079840318778,4,1.9,50,True,50,720,2025-08-08T16:21:26.897713
APEUSDT,1d,0.6272,0.5618840152177558,0.6710650381669205,HOLD,3.98099469945047,57.49120157903451,5.027878938189983,-2.539951910177818,3,1.4,100,True,100,720,2025-08-08T16:21:29.976860
KERNELUSDT,1d,0.2185,0.215353424804025,0.2530678127750175,HOLD,1.0324334540326354,154.7513673332293,8.292676699627496,-0.1996007984031989,2,1.3,80,True,80,117,2025-08-08T16:21:33.085713
AIXBTUSDT,1d,0.1301,0.10384648439550184,0.15672068019389826,HOLD,15.722703785504121,34.362762648195556,4.262645975315374,-3.9919270854165134,2,1.5,0,True,100,211,2025-08-08T16:21:36.111401
VETUSDT,1d,0.02448,0.02075716064406634,0.023759716396362075,SELL,12.843631827064417,60.07293258423556,6.315951680858559,-2.1813093949152207,4,1.3,100,True,100,720,2025-08-08T16:21:39.340927
INITUSDT,1d,0.4304,0.37180087248615684,0.4941154045448209,HOLD,12.33592556678373,33.091023193787116,4.692992785966065,-0.19960079840318778,2,1.7000000000000002,60,True,60,107,2025-08-08T16:21:42.349134
ARKMUSDT,1d,0.509,0.49755804128306436,0.6584285472311847,BUY,33.935831413992,84.17259461315605,6.000937581091304,-5.095541401273895,3,1.3,100,True,100,720,2025-08-08T16:21:45.575246
RAYUSDT,1d,2.916,2.7079247250219445,3.3977447962360645,HOLD,2.127919436824326,79.43769812987512,5.963139810130955,-12.080304603669079,2,1.0,100,True,100,720,2025-08-08T16:21:48.521442
BABYUSDT,1d,0.06633,0.06089487449046724,0.07666140837771013,HOLD,3.4793556974683297,63.39077792677343,5.612202220576823,-3.860309151876984,3,1.7000000000000002,0,True,100,121,2025-08-08T16:21:51.453413
