symbol,interval,current_price,lower_band,upper_band,signal,potential_return,total_return,sharpe_ratio,max_drawdown,degree,kstd,lookback,use_lookback,data_points,total_available,analysis_date
SHIBUSDT,1d,1.39e-05,1.0621119443576293e-05,1.4324540490417107e-05,HOLD,5.544801727211209,28.962883481591728,5.501820104218316,-2.1749809192265435,1,1.5,100,True,100,720,2025-08-14T09:02:12.803752
FLOKIUSDT,1d,0.00011902,8.565507810930439e-05,0.0001367507486893754,HOLD,17.95772408771989,89.81155570408161,6.067962719559118,-1.068830589038594,1,1.5,100,True,100,720,2025-08-14T09:02:14.045216
FETUSDT,1d,0.755,0.5965757975281705,0.7554136414157235,HOLD,3.9655438226979784,52.97839604093131,4.651038870519147,-12.38404452690165,1,1.5,100,True,100,720,2025-08-14T09:02:15.008293
CFXUSDT,1d,0.2017,0.12370795965199931,0.22765804892885866,HOLD,13.364231116850245,171.3952827046044,4.728986426027311,-7.098121085594999,1,1.5,100,True,100,720,2025-08-14T09:02:15.684719
SUSDT,1d,0.3278,0.1841840877542053,0.33753633930850097,HOLD,6.579204075939686,-0.2480145016399593,0.08304502055193073,-24.671291023915508,1,1.5,100,True,100,211,2025-08-14T09:02:16.317844
INJUSDT,1d,15.97,11.539832204523577,15.198133736070485,HOLD,1.3208915738032325,105.23825349941309,5.887688979589797,-12.341470066821215,1,1.5,100,True,100,720,2025-08-14T09:02:17.275154
ALPINEUSDT,1d,1.318,0.6467980423542068,1.0481749322901963,SELL,49.58705827324966,0.0,0.0,0.0,1,1.5,100,True,100,720,2025-08-14T09:02:17.947248
TIAUSDT,1d,1.975,0.9887796459330417,1.9452394431758684,HOLD,3.4922027652622076,16.67060992062992,1.736262578588654,-22.2884724588302,1,1.5,100,True,100,654,2025-08-14T09:02:18.615244
ONDOUSDT,1d,1.0875,0.7763154671526691,1.0748648760816542,HOLD,2.68101605671133,42.715070101848916,6.755799257929743,-2.6636093634902047,1,1.5,100,True,100,126,2025-08-14T09:02:19.234315
NEIROUSDT,1d,0.00044221,0.0003335904688174928,0.0005283273041118003,HOLD,22.303010886858043,112.8870412098025,4.453157570564158,-1.3206870677642368,1,1.5,100,True,100,333,2025-08-14T09:02:20.176668
SANTOSUSDT,1d,2.633,1.763322269939025,2.5257289511830856,SELL,37.61684462113405,37.03195121521039,4.211199852757882,-8.153638814016173,1,1.5,100,True,100,720,2025-08-14T09:02:21.132652
PNUTUSDT,1d,0.259,0.16877756798923657,0.2973988522127836,HOLD,16.938837768474215,147.82093390897347,3.5225321058928554,0.0,1,1.5,100,True,100,277,2025-08-14T09:02:22.047050
VIRTUALUSDT,1d,1.339,1.1271501675076712,1.6338165348025595,HOLD,17.357086583301204,51.05202770692541,2.6240311318619782,-7.04605961126572,1,1.5,100,True,100,126,2025-08-14T09:02:23.061466
ARKMUSDT,1d,0.592,0.3645597699642368,0.5736409033030898,HOLD,2.6926071076064853,80.86428156225503,4.846293475557711,-22.26289517470883,1,1.5,100,True,100,720,2025-08-14T09:02:23.729427
ETCUSDT,1d,23.88,17.991886458521527,23.85906225434975,HOLD,1.7878082523453516,0.0,0.0,0.0,1,1.5,100,True,100,720,2025-08-14T09:02:24.408191
OGUSDT,1d,15.905,3.854241405562446,5.990575173384922,SELL,53.85247359240367,0.0,0.0,0.0,1,1.5,100,True,100,720,2025-08-14T09:02:25.072774
POLUSDT,1d,0.2567,0.17809880184337434,0.24721568264507449,SELL,28.145403920207247,36.37749360410767,3.6110296060577314,-18.629584844820634,1,1.5,100,True,100,336,2025-08-14T09:02:25.994337
SPKUSDT,1d,0.08956,0.07538353076284134,0.13404939966770607,HOLD,22.35881897532311,196.11125655187834,4.892804219812109,-17.471795387183597,1,1.5,100,True,59,59,2025-08-14T09:02:26.616640
FILUSDT,1d,2.699,2.068394081791049,2.700174248241953,HOLD,2.629199857162792,24.46118599539244,5.223643378147904,-2.2302281694973614,1,1.5,100,True,100,720,2025-08-14T09:02:27.577563
CYBERUSDT,1d,2.814,1.3476558442076878,1.8440979393675976,HOLD,0.7153434935880734,46.37574709875072,5.275270277949029,-1.6203646340822608,1,1.5,100,True,100,720,2025-08-14T09:02:28.534224
CAKEUSDT,1d,2.958,2.435003483604551,2.916051216065415,HOLD,2.0240436661330476,32.25268388195619,6.585254445808412,-2.2430068416038673,1,1.5,100,True,100,720,2025-08-14T09:02:30.097374
ALGOUSDT,1d,0.2808,0.19674838939710287,0.3001207393157684,HOLD,10.974981258603894,71.67874422281008,5.132688266873158,-2.772561581796118,1,1.5,100,True,100,720,2025-08-14T09:02:30.773810
GALAUSDT,1d,0.0187,0.012519441988487902,0.018649979727683706,HOLD,3.6801185661758313,41.91026856740867,5.8374925469302985,-2.220063826835017,1,1.5,100,True,100,720,2025-08-14T09:02:31.450284
RENDERUSDT,1d,4.073,2.6571949130907004,4.209320275028109,HOLD,5.269851323666008,27.167683918197195,3.1434399714315306,-18.705068913411772,1,1.5,100,True,100,385,2025-08-14T09:02:32.376053
WCTUSDT,1d,0.3475,0.16663818073238462,0.3774629511404672,HOLD,10.699440184312035,28.799942381197784,4.412640445690675,0.0,1,1.5,100,True,100,122,2025-08-14T09:02:33.003789
STRKUSDT,1d,0.1463,0.0939214940961446,0.14021297191045612,HOLD,0.03779388588478322,66.16962073872965,4.1255295280485536,-20.747458092882663,1,1.5,100,True,100,542,2025-08-14T09:02:33.944877
SIGNUSDT,1d,0.07509,0.05975933004596355,0.07836617371641265,HOLD,8.384285401101813,23.551848130424922,5.9453665787613845,-1.2917795844624935,1,1.5,100,True,100,109,2025-08-14T09:02:34.575964
ICPUSDT,1d,5.992,4.9005656286345305,5.871233308659199,HOLD,2.393325927087527,49.22163150011538,6.081348017195542,-2.817129442240751,1,1.5,100,True,100,720,2025-08-14T09:02:35.845367
RUNEUSDT,1d,1.465,1.0887930236923111,1.5840450489149482,HOLD,9.713606380035204,54.85286249331196,4.070656951342994,-7.038885423164887,1,1.5,100,True,100,720,2025-08-14T09:02:36.518363
BIOUSDT,1d,0.1124,0.04225752524789231,0.08095188106008544,SELL,61.618959811178655,0.0,0.0,0.0,1,1.5,100,True,100,224,2025-08-14T09:02:37.150752
ENSUSDT,1d,29.16,21.928476932097894,30.53558003159847,HOLD,4.6599260748508105,59.37429290390146,6.342254964675773,-1.667722187038223,1,1.5,100,True,100,720,2025-08-14T09:02:38.117791
SYRUPUSDT,1d,0.453,0.44734399378974243,0.6371930425138875,HOLD,6.612668825990068,181.32106504747892,7.388847518987256,-12.501178467050057,1,1.5,100,True,100,101,2025-08-14T09:02:39.342864
XUSDUSDT,1d,0.9996,0.9501547729517155,1.0001629188965426,HOLD,0.010291272177937407,0.0,0.0,0.0,1,1.5,100,True,100,149,2025-08-14T09:02:39.973350
BOMEUSDT,1d,0.002148,0.0013775075416472765,0.0022292686469049133,HOLD,10.864762627059537,65.75805285979766,2.9404309006097784,-39.5435649444303,1,1.5,100,True,100,517,2025-08-14T09:02:41.260626
DYDXUSDT,1d,0.7344,0.48199791790915625,0.6753685566783025,SELL,29.76043864807842,38.16481698181453,5.757501508080049,-4.502983962644369,1,1.5,100,True,100,720,2025-08-14T09:02:41.927391
ANIMEUSDT,1d,0.01875,0.011228464939088151,0.022135989202325995,HOLD,21.20011608807488,50.52000109370303,5.838526975480307,-1.521501457725949,1,1.5,100,True,100,204,2025-08-14T09:02:43.167079
JUPUSDT,1d,0.5537,0.4050132016088065,0.574999243935748,HOLD,7.871687666169123,43.3363374985517,5.568054407460891,-5.8336548526724545,1,1.5,100,True,100,562,2025-08-14T09:02:44.111630
MAVUSDT,1d,0.06119,0.031373174402555604,0.05237102889777445,SELL,47.39398638023475,80.01314326776435,4.282062311264082,-18.07061326351104,1,1.5,100,True,100,720,2025-08-14T09:02:44.787620
OMUSDT,1d,0.2774,0.1334446543736012,0.2783920545372897,HOLD,1.0864395560238687,25.81442014603943,2.072301180433475,-21.795950054991287,1,1.5,100,True,100,720,2025-08-14T09:02:45.749722
ARUSDT,1d,8.37,5.023368550013826,8.063031780019175,HOLD,1.2943690957182916,55.39442479212489,4.254933092660598,-19.275613991565386,1,1.5,100,True,100,720,2025-08-14T09:02:46.415750
VETUSDT,1d,0.02648,0.018777569226363512,0.026503589387497868,HOLD,3.102736277514479,32.605693494354135,5.399783927707801,-3.2017175394380537,1,1.5,100,True,100,720,2025-08-14T09:02:47.377645
ATOMUSDT,1d,4.835,3.841812374995832,4.895703261967861,HOLD,3.9736495342110443,26.223067882925744,5.358865685075586,-1.722193400519001,1,1.5,100,True,100,720,2025-08-14T09:02:48.048473
AUSDT,1d,0.5673,0.4465530833279125,0.5843684767716218,HOLD,6.299064425295908,0.0,0.0,0.0,1,1.5,100,True,79,79,2025-08-14T09:02:48.668756
ORDIUSDT,1d,10.315,7.400405312576205,11.068030146169674,HOLD,8.393204839581566,128.174244754971,5.64204191648545,-19.172137126185262,1,1.5,100,True,100,647,2025-08-14T09:02:49.612937
THEUSDT,1d,0.4525,0.28236915998109335,0.43981376257782934,HOLD,5.902663755798044,71.18990118935685,4.005865914449928,-2.913181900661488,1,1.5,100,True,100,261,2025-08-14T09:02:50.249584
ZROUSDT,1d,2.298,1.3096996739931621,2.102250286402877,SELL,42.902621240162084,15.415276317593829,1.5689340612288147,-23.909800824778436,1,1.5,100,True,100,421,2025-08-14T09:02:50.898866
PAXGUSDT,1d,3354.88,3263.463251191875,3435.224474938816,HOLD,2.3730054195682677,0.0,0.0,0.0,1,1.5,100,True,100,720,2025-08-14T09:02:51.854628
ASRUSDT,1d,6.041,3.07619060681571,5.683117556449598,SELL,52.80468538177799,125.08611294586727,3.703611709452532,-0.19960079840318778,1,1.5,100,True,100,720,2025-08-14T09:02:52.810181
MKRUSDT,1d,1952.6,1916.1300221600627,2228.378978500003,HOLD,4.344634369692743,35.48076897723709,3.854907883587225,-12.558089268345396,1,1.5,100,True,100,720,2025-08-14T09:02:53.482246
GRTUSDT,1d,0.1009,0.07556969539337094,0.1077720966858369,HOLD,8.575555798747631,36.49449267723723,5.627472746733148,-3.5669492311221074,1,1.5,100,True,100,720,2025-08-14T09:02:54.427705
JTOUSDT,1d,1.95,1.710779464618971,2.120311426470137,HOLD,9.74045243120339,44.878559196873226,3.677959677575943,-18.206312548113946,1,1.5,100,True,100,617,2025-08-14T09:02:55.368357
