symbol,interval,current_price,lower_band,upper_band,signal,potential_return,total_return,sharpe_ratio,max_drawdown,degree,kstd,lookback,use_lookback,data_points,total_available,analysis_date
ETHUSDT,1d,4471.86,3487.050146518755,4386.998343656768,HOLD,0.6340461980128262,72.42133238558186,5.10506295654581,-6.858017910190306,3,1.8,180,True,180,719,2025-08-15T00:09:52.668571
USDCUSDT,1d,0.9993,0.9499648254589932,0.9999629741673612,HOLD,0.026305308328619322,0.0,0.0,0.0,1,1.5,100,True,100,719,2025-08-15T00:09:53.371655
BTCUSDT,1d,117814.27,114482.07585674495,137728.48836934596,HOLD,4.476444152429018,50.665264113067934,5.404467642964557,-5.40814624056194,2,2.0,200,True,200,719,2025-08-15T00:09:54.640417
SOLUSDT,1d,189.95,146.89584832850687,200.01693878895617,HOLD,6.308299205389465,0.0,0.0,0.0,2,2.0,150,True,150,719,2025-08-15T00:09:55.914241
XRPUSDT,1d,3.0504,2.6443547881007636,3.5325067650345487,HOLD,11.02297346248166,0.0,0.0,0.0,1,1.5,100,True,100,719,2025-08-15T00:09:56.905543
FDUSDUSDT,1d,0.9974,0.9482004308859338,0.9981057167220355,HOLD,0.012597118382675942,0.0,0.0,0.0,1,1.5,100,True,100,719,2025-08-15T00:09:57.891569
ADAUSDT,1d,0.887,0.5967826514785459,0.858827273273929,HOLD,2.0833559103683585,48.50761462532886,5.925668260755601,-2.4752701933100085,1,1.5,100,True,100,719,2025-08-15T00:09:58.893451
DOGEUSDT,1d,0.21946,0.16650774807202687,0.24899294143292364,HOLD,7.694045705491087,53.92658920378457,5.796416085796053,-0.9038530788620824,1,1.5,100,True,100,719,2025-08-15T00:09:59.893727
BNBUSDT,1d,829.37,717.623639668985,821.2065163706189,SELL,12.955387506915672,24.683380524960352,8.05290809081806,-0.23484449690384102,1,1.5,100,True,100,719,2025-08-15T00:10:00.962916
TRXUSDT,1d,0.3544,0.3135825333070008,0.34439668385471534,SELL,10.517482791062426,27.433136679759706,9.124545120833597,-1.2971475347899997,1,1.5,100,True,100,719,2025-08-15T00:10:02.721841
SUIUSDT,1d,3.6873,2.817824440017331,4.115250855692239,HOLD,7.702013517342212,38.14318729052477,3.7575927946057677,-14.459158409700946,1,1.5,100,True,100,719,2025-08-15T00:10:03.430856
ENAUSDT,1d,0.7088,0.36877211159759715,0.6918979867522378,SELL,52.56584281776122,161.26379103597026,7.396901229010556,-8.097910216718274,1,1.5,100,True,100,500,2025-08-15T00:10:04.396184
PEPEUSDT,1d,1.091e-05,9.042635637161759e-06,1.3296240798481796e-05,HOLD,13.449153570663789,63.90065928748565,2.925954409175659,-32.79943302622254,1,1.5,100,True,100,719,2025-08-15T00:10:05.653810
LINKUSDT,1d,22.02,14.138957718597846,19.717340982700858,SELL,33.91775229670104,58.16038277781457,5.195918598726724,-14.200000000000001,1,1.5,100,True,100,719,2025-08-15T00:10:06.347197
UNIUSDT,1d,10.787,9.316458860689382,11.448277654162103,HOLD,1.2978485715482997,56.024925264952174,7.004878613885635,-1.288473312183469,1,1.5,100,True,100,719,2025-08-15T00:10:07.322864
ARBUSDT,1d,0.5079,0.3359066075716654,0.4776212739098165,HOLD,1.1138271466289504,53.370390210415785,5.650585853555558,-5.765632687423617,1,1.5,100,True,100,719,2025-08-15T00:10:08.304968
